Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.562754,18.215,18.423,0.015,18.310,18.310
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.581212,18.458,20.874,0.022,20.726,20.726
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.602063,20.851,21.509,0.028,21.384,21.384
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.623532,21.469,21.477,0.022,21.392,21.392
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.645034,21.501,21.218,0.032,21.108,21.108
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.667036,22.002,21.363,0.015,20.469,20.469
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.687635,20.599,21.744,0.028,21.613,21.613
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.709371,21.736,20.824,0.020,20.702,20.702
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.730199,20.828,19.953,0.014,19.827,19.827
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.750100,19.901,19.279,0.024,19.205,19.205
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.769454,19.354,18.127,0.033,17.978,17.978
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.787537,18.083,18.617,0.008,18.511,18.511
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.806142,18.605,18.107,0.017,18.014,18.014
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.824355,18.213,18.167,0.013,17.968,17.968
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.842483,18.128,17.921,0.014,17.760,17.760
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.860348,17.865,18.288,0.015,18.183,18.183
