Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.057142,5.382,6.931,0.025,8.219,8.219
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.063824,6.682,6.930,0.025,8.466,8.466
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.068943,5.119,6.923,0.016,10.271,10.271
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.076493,7.550,7.246,0.015,9.967,9.967
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.086856,10.363,7.049,0.022,6.653,6.653
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.092336,5.480,7.114,0.026,8.287,8.287
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.097886,5.550,6.946,0.016,9.683,9.683
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.103006,5.120,6.901,0.016,11.465,11.465
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.109460,6.455,7.067,0.024,12.077,12.077
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.119607,10.147,6.850,0.016,8.780,8.780
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.124675,5.068,6.870,0.016,10.583,10.583
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.131492,6.816,6.842,0.034,10.608,10.608
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.136929,5.437,6.927,0.015,12.099,12.099
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.143284,6.355,6.851,0.023,12.595,12.595
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.154209,10.925,6.789,0.018,8.458,8.458
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.159538,5.329,6.826,0.016,9.955,9.955
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.165661,6.123,6.819,0.017,10.652,10.652
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.170884,5.224,6.870,0.015,12.298,12.298
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.177648,6.764,6.840,0.023,12.375,12.375
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.187787,10.139,6.818,0.026,9.054,9.054
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.192959,5.172,7.051,0.016,10.933,10.933
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.199331,6.372,6.833,0.024,11.393,11.393
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.204677,5.346,7.118,0.014,13.165,13.165
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.211582,6.905,6.991,0.036,13.251,13.251
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.221601,10.019,6.856,0.024,10.089,10.089
